회사명,sum_rlt
1068157080_2,2.0
1068157455_1,4.0
1068157455_2,6.0
1068157455_3,3.0
1068157455_4,11.0
1068157509_1,0.0
1068157509_2,2.0
1068157509_3,2.0
1068157509_4,3.0
1068159638_1,5.0
1068159638_2,2.0
1068159638_3,6.0
1068159638_4,8.0
1068160251_1,2.0
1068160251_2,3.0
1068160251_3,4.0
1068160251_4,2.0
1068160590_1,3.0
1068160590_2,2.0
1068160590_3,3.0
1068160590_4,5.0
1068160722_1,13.0
1068160722_2,7.0
1068160722_3,5.0
1068160722_4,1.0
1068160912_1,11.0
1068160979_1,1.0
1068160979_2,0.0
1068160979_3,3.0
1068160979_4,5.0
1068161245_1,2.0
1068161245_2,0.0
1068161245_3,0.0
1068161245_4,3.0
1068161298_1,6.0
1068161298_2,1.0
1068161298_3,4.0
1068161298_4,7.0
1068161570_1,3.0
1068161570_2,1.0
1068161570_3,4.0
1068161570_4,10.0
1068164183_1,10.0
1068164183_2,9.0
1068164183_3,14.0
1068164183_4,16.0
1068167180_1,3.0
1068167180_2,6.0
1068167180_3,6.0
1068167180_4,1.0
1068167273_1,16.0
1068167273_2,10.0
1068167273_3,4.0
1068167273_4,7.0
1068167370_1,7.0
1068167370_2,6.0
1068167370_3,0.0
1068167370_4,2.0
1068169418_1,1.0
1068169418_2,1.0
1068169418_3,1.0
1068169418_4,0.0
1068169683_1,4.0
1068169683_2,1.0
1068169683_3,4.0
1068169683_4,2.0
1068171030_1,19.0
1068171030_2,14.0
1068171030_3,7.0
1068171030_4,10.0
1068171724_1,36.0
1068172820_1,5.0
1068172820_2,5.0
1068172820_3,3.0
1068172820_4,11.0
1068173135_1,24.0
1068173135_2,25.0
1068173135_3,5.0
1068173135_4,4.0
1068173509_1,5.0
1068173509_2,3.0
1068173509_3,4.0
1068173509_4,13.0
1068173872_1,26.0
1068175389_1,1.0
1068175491_1,3.0
1068175491_2,3.0
1068175491_3,1.0
1068175491_4,2.0
1068175604_1,2.0
1068175604_2,2.0
1068175604_3,2.0
1068175604_4,2.0
1068176049_1,3.0
1068176049_2,8.0
1068176049_3,4.0
1068176049_4,2.0
1068176210_1,8.0
1068176210_2,8.0
1068176210_3,3.0
1068176210_4,8.0
1068176452_1,2.0
1068176452_2,3.0
1068176452_3,3.0
1068176452_4,2.0
1068177204_1,9.0
1068177204_2,7.0
1068177204_3,6.0
1068177204_4,5.0
1068178372_1,22.0
1068178372_2,19.0
1068178372_3,22.0
1068178372_4,7.0
1068178805_1,3.0
1068178805_2,3.0
1068178805_3,2.0
1068178805_4,1.0
1068179240_1,68.0
1068182537_1,20.0
1068182537_2,17.0
1068182537_3,19.0
1068182537_4,15.0
1068183521_1,3.0
1068183521_2,1.0
1068183521_3,0.0
1068183521_4,3.0
1068185437_1,5.0
1068185437_2,4.0
1068185437_3,5.0
1068185437_4,5.0
1068185626_1,3.0
1068185626_2,22.0
1068185626_3,23.0
1068185626_4,12.0
1068186474_1,5.0
1068186474_2,2.0
1068186474_3,1.0
1068186474_4,0.0
1068189845_1,5.0
1068189845_2,1.0
1068189845_3,2.0
1068189845_4,1.0
1068189904_1,3.0
1068189904_2,3.0
1068189904_3,1.0
1068189904_4,1.0
1068191619_1,11.0
1068191619_2,16.0
1068192210_1,6.0
1068192210_2,5.0
1068192210_3,0.0
1068192210_4,0.0
1068193204_1,13.0
1068193204_2,2.0
1068193204_3,1.0
1068193204_4,3.0
1068194256_1,13.0
1068194256_2,13.0
1068194256_3,13.0
1068196123_1,7.0
1068196123_2,7.0
1068196123_3,5.0
1068196123_4,6.0
1068198155_1,2.0
1068198155_2,9.0
1068198155_3,0.0
1068198155_4,1.0
1068199983_1,26.0
1068199983_2,28.0
1068199983_3,27.0
1068199983_4,21.0
1068508670_1,4.0
1068508670_2,4.0
1068508670_3,2.0
1068508817_1,25.0
1068512529_1,1.0
1068512586_1,1.0
1068519459_1,42.0
1068519459_2,41.0
1068519916_1,17.0
1068520373_1,9.0
1068520859_1,7.0
1068520859_2,7.0
1068521106_1,26.0
1068521969_1,18.0
1068521969_2,22.0
1068523822_1,17.0
1068524840_1,6.0
1068527814_1,4.0
1068529054_1,5.0
1068529054_2,7.0
1068529302_1,31.0
1068532165_1,3.0
1068533164_1,5.0
1068533897_1,6.0
1068536609_1,7.0
1068536609_2,5.0
1068537248_1,6.0
1068537253_1,6.0
1068537724_1,6.0
1068539931_1,6.0
1068540627_1,13.0
1068540739_1,13.0
1068540743_1,13.0
1068540758_1,13.0
1068540777_1,13.0
1068542848_1,12.0
1068542848_2,10.0
1068544749_1,5.0
1068544749_2,16.0
1068601126_1,1.0
1068601126_2,4.0
1068601126_3,2.0
1068601126_4,1.0
1068601577_1,3.0
1068601577_2,5.0
1068601577_3,13.0
1068601577_4,13.0
1068601577_5,13.0
1068601790_1,4.0
1068601790_2,5.0
1068602673_1,8.0
1068602673_2,4.0
1068602673_3,14.0
1068602673_4,11.0
1068602673_5,3.0
1068603236_1,3.0
1068603236_2,13.0
1068603236_3,7.0
1068603236_4,16.0
1068604045_1,0.0
1068604045_2,0.0
1068604045_3,7.0
1068604045_4,1.0
1068604201_1,6.0
1068604201_2,9.0
1068604201_3,4.0
1068604201_4,3.0
1068604346_1,23.0
1068604346_2,24.0
1068604346_3,25.0
1068604555_1,5.0
1068604555_2,7.0
1068604555_3,3.0
1068605044_1,10.0
1068605044_2,5.0
1068605044_3,5.0
1068605044_4,18.0
1068607697_1,4.0
1068607697_2,0.0
1068607697_3,5.0
1068607697_4,5.0
1068607775_1,0.0
1068607775_2,2.0
1068607775_3,3.0
1068607775_4,3.0
1068608395_1,23.0
1068608395_2,25.0
1068608395_3,9.0
1068608395_4,4.0
1068609583_1,8.0
1068609583_2,5.0
1068609583_3,5.0
1068609583_4,2.0
1068609792_1,8.0
1068609792_2,4.0
1068609792_3,7.0
1068609792_4,9.0
1068609832_1,5.0
1068609832_2,11.0
1068609832_3,12.0
1068610076_1,6.0
1068610076_2,8.0
1068610076_3,21.0
1068610076_4,20.0
1068610120_1,3.0
1068610120_2,3.0
1068610120_3,1.0
1068610120_4,9.0
1068611793_1,15.0
1068611793_2,6.0
1068611930_1,35.0
1068611930_2,22.0
1068611930_3,22.0
1068611930_4,23.0
1068612356_1,7.0
1068612356_2,6.0
1068612356_3,2.0
1068612356_4,2.0
1068612680_1,3.0
1068612680_2,3.0
1068612680_3,4.0
1068612680_4,4.0
1068613127_1,19.0
1068613127_2,20.0
1068613127_3,9.0
1068613127_4,20.0
1068615732_1,7.0
1068616522_1,5.0
1068616522_2,35.0
1068616522_3,2.0
1068616522_4,72.0
1068616876_1,4.0
1068616876_2,4.0
1068616876_3,3.0
1068616876_4,3.0
1068617064_1,3.0
1068617064_2,4.0
1068617064_3,3.0
1068617064_4,2.0
1068617609_1,16.0
1068617609_2,12.0
1068617609_3,14.0
1068617609_4,44.0
1068619214_1,2.0
1068619214_2,22.0
1068619214_3,2.0
1068619214_4,4.0
1068619927_1,0.0
1068619927_2,0.0
1068619927_3,0.0
1068620778_1,35.0
1068620778_2,38.0
1068620778_3,8.0
1068620778_4,5.0
1068621267_1,3.0
1068621267_2,9.0
1068621796_1,17.0
1068621796_2,9.0
1068621796_3,10.0
1068621796_4,9.0
1068622664_1,21.0
1068622664_2,17.0
1068622664_3,13.0
1068622664_4,9.0
1068623061_1,10.0
1068623061_2,5.0
1068623061_3,8.0
1068623061_4,5.0
1068623474_1,21.0
1068623474_2,29.0
1068624304_1,9.0
1068624304_2,4.0
1068624304_3,2.0
1068624304_4,1.0
1068624702_1,7.0
1068624702_2,6.0
1068624702_3,3.0
1068624702_4,2.0
1068625002_1,39.0
1068625002_2,24.0
1068625002_3,10.0
1068625128_1,2.0
1068625128_2,17.0
1068626923_1,3.0
1068626923_2,3.0
1068626923_3,1.0
1068626923_4,2.0
1068627198_1,6.0
1068627198_2,6.0
1068627198_3,7.0
1068627198_4,6.0
1068627295_1,10.0
1068627295_2,9.0
1068627295_3,28.0
1068627295_4,18.0
1068630733_1,5.0
1068630733_2,3.0
1068630733_3,10.0
1068630733_4,7.0
1068630752_1,6.0
1068630752_2,2.0
1068630752_3,3.0
1068630752_4,6.0
1068631144_1,18.0
1068631144_2,15.0
1068631144_3,20.0
1068631144_4,2.0
1068631159_1,1.0
1068631159_2,1.0
1068631159_3,1.0
1068631159_4,2.0
1068631159_5,4.0
1068632236_1,22.0
1068632236_2,23.0
1068632236_3,22.0
1068632236_4,20.0
1068632726_1,1.0
1068632726_2,4.0
1068632726_3,4.0
1068632726_4,2.0
1068633308_1,14.0
1068634189_1,11.0
1068634189_2,11.0
1068634189_3,6.0
1068634189_4,6.0
1068635951_1,0.0
1068635951_2,3.0
1068635951_3,0.0
1068635951_4,3.0
1068637264_1,4.0
1068637264_2,1.0
1068637264_3,1.0
1068637264_4,4.0
1068638166_1,2.0
1068638166_2,5.0
1068638166_3,10.0
1068638166_4,9.0
1068638429_1,4.0
1068638429_2,2.0
1068638429_3,13.0
1068638429_4,1.0
1068638429_5,3.0
1068639433_1,14.0
1068639433_2,7.0
1068639433_3,15.0
1068639433_4,6.0
1068640473_1,4.0
1068640473_2,6.0
1068640473_3,3.0
1068640473_4,0.0
1068640774_1,10.0
1068640774_2,16.0
1068641040_1,4.0
1068641040_2,5.0
1068641040_3,7.0
1068641040_4,5.0
1068641619_1,1.0
1068641619_2,1.0
1068641619_3,2.0
1068641619_4,5.0
1068641680_1,3.0
1068641680_2,1.0
1068641680_3,1.0
1068641680_4,2.0
1068644144_1,4.0
1068644144_2,4.0
1068644144_3,1.0
1068644144_4,0.0
1068645712_1,22.0
1068645712_2,19.0
1068645712_3,28.0
1068645712_4,16.0
1068646837_1,0.0
1068646837_2,3.0
1068646837_3,5.0
1068646837_4,4.0
1068647122_1,29.0
1068647122_2,32.0
1068647122_3,3.0
1068647122_4,17.0
1068647762_1,3.0
1068647762_2,5.0
1068647762_3,3.0
1068647762_4,3.0
1068647796_1,8.0
1068647796_2,3.0
1068647796_3,5.0
1068647796_4,18.0
1068648096_1,1.0
1068648096_2,13.0
1068648475_1,6.0
1068648475_2,4.0
1068648475_3,9.0
1068648475_4,4.0
1068649891_1,3.0
1068649891_2,5.0
1068649891_3,5.0
1068649891_4,7.0
1068649926_1,6.0
1068649926_2,3.0
1068649926_3,8.0
1068649926_4,0.0
1068650758_1,15.0
1068650966_1,11.0
1068650966_2,29.0
1068650966_3,9.0
1068651209_1,0.0
1068651209_2,0.0
1068651209_3,0.0
1068651209_4,0.0
1068651489_1,5.0
1068651489_2,24.0
1068651489_3,2.0
1068651489_4,13.0
1068651704_1,3.0
1068651704_2,7.0
1068651704_3,14.0
1068651704_4,8.0
1068652192_1,2.0
1068652192_2,2.0
1068652192_3,4.0
1068652192_4,8.0
1068653018_1,5.0
1068653018_2,19.0
1068653018_3,7.0
1068653279_1,31.0
1068653279_2,4.0
1068653279_3,2.0
1068653279_4,8.0
1068653658_1,18.0
1068653658_2,37.0
1068653658_3,13.0
1068653658_4,16.0
1068653959_1,41.0
1068654152_1,4.0
1068654152_2,10.0
1068654152_3,8.0
1068654152_4,2.0
1068654754_1,3.0
1068654754_2,3.0
1068654754_3,5.0
1068654754_4,5.0
1068654962_1,1.0
1068654962_2,5.0
1068654962_3,6.0
1068656091_1,21.0
1068656091_2,21.0
1068656091_3,4.0
1068656091_4,4.0
1068656373_1,4.0
1068656373_2,2.0
1068656373_3,2.0
1068656373_4,2.0
1068656941_1,17.0
1068656941_2,32.0
1068657218_1,2.0
1068657218_2,2.0
1068657412_1,0.0
1068657412_2,0.0
1068657412_3,0.0
1068657412_4,0.0
1068658764_1,6.0
1068658764_2,2.0
1068658764_3,9.0
1068658764_4,2.0
1068659012_1,5.0
1068659012_2,6.0
1068659012_3,6.0
1068659012_4,9.0
1068659370_1,5.0
1068659370_2,5.0
1068659370_3,6.0
1068659370_4,5.0
1068659521_1,0.0
1068659521_2,0.0
1068659521_3,3.0
1068659521_4,6.0
1068659711_1,2.0
1068659711_2,3.0
1068659711_3,1.0
1068659711_4,2.0
1068659856_1,40.0
1068659856_2,29.0
1068659875_1,33.0
1068659875_2,36.0
1068659875_3,36.0
1068660130_1,10.0
1068660130_2,0.0
1068660130_3,4.0
1068660130_4,4.0
1068660275_1,10.0
1068660498_1,17.0
1068660708_1,52.0
1068661987_1,7.0
1068661987_2,4.0
1068661987_3,3.0
1068662007_1,16.0
1068662007_2,16.0
1068662007_3,8.0
1068662007_4,4.0
1068664228_1,13.0
1068664228_2,36.0
1068664228_3,3.0
1068664228_4,5.0
1068664456_1,0.0
1068664456_2,0.0
1068664456_3,0.0
1068664456_4,0.0
1068664460_1,17.0
1068664460_2,5.0
1068664460_3,22.0
1068664460_4,16.0
1068665343_1,21.0
1068665343_2,2.0
1068665343_3,15.0
1068665343_4,3.0
1068665528_1,0.0
1068665528_2,3.0
1068666148_1,0.0
1068666148_2,0.0
1068666148_3,0.0
1068666148_4,0.0
1068666890_1,30.0
1068667701_1,33.0
1068667924_1,2.0
1068667924_2,3.0
1068667924_3,0.0
1068667924_4,2.0
1068668563_1,26.0
1068668563_2,19.0
1068668563_3,19.0
1068670109_1,19.0
1068670109_2,14.0
1068670109_3,14.0
1068670109_4,0.0
1068670680_1,2.0
1068670680_2,3.0
1068670680_3,4.0
1068670680_4,2.0
1068671336_1,0.0
1068671336_2,0.0
1068671336_3,0.0
1068671336_4,0.0
1068671923_1,6.0
1068671923_2,6.0
1068671923_3,2.0
1068672164_1,14.0
1068672164_2,9.0
1068672164_3,10.0
1068672164_4,2.0
1068672693_1,15.0
1068672693_2,13.0
1068672693_3,12.0
1068672693_4,14.0
1068672752_1,15.0
1068672752_2,14.0
1068673464_1,8.0
1068673464_2,8.0
1068673464_3,7.0
1068673464_4,7.0
1068674162_1,2.0
1068674162_2,4.0
1068674162_3,0.0
1068674162_4,2.0
1068674236_1,9.0
1068674236_2,29.0
1068674236_3,30.0
1068674236_4,5.0
1068674269_1,4.0
1068674269_2,3.0
1068674269_3,3.0
1068674274_1,5.0
1068674274_2,5.0
1068674653_1,0.0
1068674653_2,0.0
1068674653_3,0.0
1068674653_4,0.0
1068675045_1,39.0
1068675045_2,5.0
1068675045_3,5.0
1068675045_4,4.0
1068675180_1,6.0
1068675180_2,7.0
1068675180_3,3.0
1068675180_4,5.0
1068675180_5,0.0
1068675481_1,0.0
1068675803_1,4.0
1068675803_2,5.0
1068675803_3,8.0
1068675803_4,7.0
1068676457_1,26.0
1068676646_1,2.0
1068676646_2,7.0
1068676646_3,11.0
1068676646_4,24.0
1068677397_1,7.0
1068677397_2,0.0
1068677397_3,2.0
1068677397_4,1.0
1068677738_1,9.0
1068677738_2,10.0
1068677738_3,9.0
1068677738_4,9.0
1068678625_1,2.0
1068678625_2,2.0
1068678625_3,0.0
1068678625_4,0.0
1068680664_1,1.0
1068680664_2,3.0
1068680664_3,3.0
1068680664_4,0.0
1068680679_1,60.0
1068680984_1,14.0
1068681644_1,6.0
1068681644_2,13.0
1068681644_3,12.0
1068681644_4,7.0
1068682075_1,0.0
1068682075_2,15.0
1068682075_3,13.0
1068682075_4,16.0
1068682793_1,14.0
1068682793_2,31.0
1068682982_1,2.0
1068682982_2,0.0
1068682982_3,0.0
1068683360_1,2.0
1068683360_2,2.0
1068683360_3,3.0
1068683360_4,1.0
1068684087_1,12.0
1068684281_1,9.0
1068684281_2,9.0
1068684281_3,8.0
1068684281_4,8.0
1068684296_1,16.0
1068684296_2,13.0
1068685373_1,13.0
1068685373_2,5.0
1068685373_3,6.0
1068685373_4,8.0
1068685577_1,0.0
1068685577_2,0.0
1068685577_3,0.0
1068685577_4,0.0
1068685581_1,0.0
1068685581_2,0.0
1068685581_3,0.0
1068685581_4,0.0
1068685596_1,0.0
1068685596_2,0.0
1068685596_3,0.0
1068685596_4,0.0
1068685785_1,0.0
1068685785_2,0.0
1068685785_3,0.0
1068685785_4,0.0
1068685941_1,2.0
1068685941_2,3.0
1068685941_3,4.0
1068685941_4,2.0
1068687390_1,8.0
1068687390_2,11.0
1068687390_3,10.0
1068687838_1,7.0
1068687838_2,14.0
1068687838_3,4.0
1068687838_4,4.0
1068688517_1,9.0
1068688628_1,2.0
1068688628_2,2.0
1068688628_3,1.0
1068688628_4,1.0
1068689501_1,1.0
1068689501_2,15.0
1068689549_1,14.0
1068689549_2,51.0
1068690425_1,30.0
1068690425_2,38.0
1068690478_1,8.0
1068691711_1,14.0
1068692817_1,39.0
1068693970_1,4.0
1068693970_2,4.0
1068693970_3,7.0
1068693970_4,5.0
1068700065_1,29.0
1068700099_1,46.0
1068700099_2,34.0
1068700099_3,11.0
1068700099_4,18.0
1068700124_1,0.0
1068700124_2,4.0
1068700124_3,14.0
1068700124_4,0.0
1068700202_1,5.0
1068700202_2,10.0
1068700202_3,2.0
1068700202_4,7.0
1068700406_1,43.0
1068700406_2,21.0
1068700406_3,3.0
1068700406_4,16.0
1068700594_1,4.0
1068700594_2,3.0
1068700594_3,0.0
1068700594_4,2.0
1068700857_1,2.0
1068700857_2,1.0
1068700857_3,1.0
1068700857_4,2.0
1068701201_1,0.0
1068701201_2,0.0
1068701201_3,0.0
1068701201_4,0.0
1068702253_1,17.0
1068702253_2,4.0
1068702253_3,18.0
1068702253_4,14.0
1068703005_1,3.0
1068703188_1,4.0
1068703854_1,7.0
1068703854_2,11.0
1068703854_3,12.0
1068704232_1,29.0
1068704232_2,26.0
1068706394_1,9.0
1068706394_2,10.0
1068706394_3,31.0
1068706394_4,5.0
1068706545_1,13.0
1068707485_1,3.0
1068707485_2,3.0
1068707485_3,3.0
1068707485_4,3.0
1068707879_1,12.0
1068707879_2,19.0
1068707879_3,36.0
1068708301_1,6.0
1068708301_2,11.0
1068708499_1,0.0
1068708499_2,0.0
1068708499_3,0.0
1068708499_4,0.0
1068708975_1,3.0
1068708975_2,7.0
1068708975_3,11.0
1068708975_4,4.0
1068709839_1,3.0
1068709839_2,4.0
1068709839_3,5.0
1068709839_4,5.0
1068710146_1,5.0
1068710146_2,1.0
1068710729_1,10.0
1068710729_2,10.0
1068710729_3,26.0
1068710729_4,13.0
1068710864_1,1.0
1068710864_2,3.0
1068710976_1,8.0
1068710976_2,4.0
1068710976_3,4.0
1068710976_4,5.0
1068711577_1,8.0
1068711577_2,3.0
1068711577_3,5.0
1068711577_4,1.0
1068712450_1,2.0
1068712450_2,5.0
1068712450_3,6.0
1068712450_4,11.0
1068800102_1,10.0
1068800102_2,8.0
1068800102_3,7.0
1068800102_4,8.0
1068800500_1,4.0
1068800500_2,3.0
1068800500_3,2.0
1068800500_4,2.0
1078103762_1,1.0
1078104515_1,1.0
1078112015_1,5.0
1078112015_2,4.0
1078112015_3,7.0
1078112015_4,1.0
1078112086_1,34.0
1078112086_2,9.0
1078112086_3,5.0
1078112086_4,4.0
1078112091_1,5.0
1078112091_2,3.0
1078112091_3,3.0
1078112091_4,8.0
1078112956_1,1.0
1078112956_2,1.0
1078113635_1,8.0
1078113673_1,3.0
1078113673_2,4.0
1078113673_3,5.0
1078113673_4,5.0
1078114027_1,2.0
1078114027_2,2.0
1078114027_3,2.0
1078114027_4,2.0
1078114046_1,0.0
1078114046_2,0.0
1078114046_3,0.0
1078114046_4,0.0
1078114328_1,12.0
1078114328_2,20.0
1078114328_3,10.0
1078114328_4,3.0
1078117102_1,3.0
1078117102_2,2.0
1078117102_3,2.0
1078117102_4,2.0
1078117102_5,7.0
1078117437_1,7.0
1078117437_2,6.0
1078117437_3,2.0
1078117437_4,9.0
1078117607_1,3.0
1078117607_2,5.0
1078117607_3,2.0
1078117607_4,2.0
1078118057_1,1.0
1078118057_2,11.0
1078118057_3,7.0
1078118057_4,2.0
1078118305_1,23.0
1078118305_2,28.0
1078118305_3,14.0
1078118305_4,29.0
1078118741_1,10.0
1078118741_2,18.0
1078118741_3,13.0
1078118741_4,16.0
1078119643_1,3.0
1078119643_2,5.0
1078119643_3,3.0
1078119643_4,6.0
1078120816_1,1.0
1078120816_2,3.0
1078120816_3,2.0
1078120816_4,1.0
1078122018_1,9.0
1078122018_2,6.0
1078122018_3,6.0
1078122018_4,6.0
1078122075_1,17.0
1078122075_2,51.0
1078122094_1,1.0
1078122094_2,2.0
1078122094_3,4.0
1078122094_4,1.0
1078122376_1,1.0
1078122376_2,3.0
1078122376_3,2.0
1078122376_4,2.0
1078122584_1,0.0
1078122584_2,0.0
1078122584_3,1.0
1078122584_4,1.0
1078122925_1,1.0
1078122925_2,1.0
1078122925_3,1.0
1078122925_4,2.0
1078125562_1,0.0
1078125562_2,0.0
1078125562_3,6.0
1078125562_4,0.0
1078125709_1,12.0
1078125709_2,13.0
1078125709_3,14.0
1078125709_4,16.0
1078127371_1,3.0
1078127371_2,2.0
1078127371_3,2.0
1078127371_4,2.0
1078130634_1,4.0
1078130634_2,11.0
1078130634_3,8.0
1078130634_4,5.0
1078130804_1,2.0
1078130804_2,3.0
1078130804_3,3.0
1078130804_4,1.0
1078131725_1,1.0
1078131725_2,1.0
1078131725_3,2.0
1078131725_4,2.0
1078132423_1,9.0
1078132423_2,6.0
1078132423_3,13.0
1078132423_4,1.0
1078132520_1,1.0
1078132520_2,3.0
1078132520_3,11.0
1078132520_4,14.0
1078132817_1,0.0
1078132817_2,4.0
1078132817_3,1.0
1078132817_4,1.0
1078133233_1,2.0
1078133233_2,2.0
1078133233_3,3.0
1078133233_4,4.0
1078133233_5,4.0
1078133868_1,9.0
1078133868_2,9.0
1078133868_3,10.0
1078133868_4,9.0
1078133946_1,0.0
1078133946_2,0.0
1078133946_3,1.0
1078133946_4,7.0
1078134358_1,13.0
1078134358_2,13.0
1078134358_3,15.0
1078134358_4,29.0
1078134950_1,1.0
1078134950_2,1.0
1078134950_3,0.0
1078134950_4,0.0
1078135527_1,0.0
1078135527_2,3.0
1078135721_1,0.0
1078135721_2,2.0
1078135721_3,6.0
1078135721_4,0.0
1078135755_1,0.0
1078135755_2,2.0
1078135755_3,1.0
1078135755_4,2.0
1078135890_1,2.0
1078135890_2,4.0
1078135890_3,2.0
1078135890_4,0.0
1078136322_1,1.0
1078136322_2,1.0
1078136322_3,2.0
1078136322_4,0.0
1078136453_1,2.0
1078136453_2,1.0
1078136453_3,2.0
1078136453_4,1.0
1078136787_1,0.0
1078136787_2,0.0
1078136787_3,4.0
1078136787_4,0.0
1078136787_5,1.0
1078137239_1,4.0
1078137239_2,2.0
1078137239_3,5.0
1078137239_4,1.0
1078137317_1,3.0
1078137317_2,2.0
1078137317_3,3.0
1078137317_4,2.0
1078137452_1,4.0
1078137452_2,5.0
1078137452_3,5.0
1078137452_4,3.0
1078138349_1,4.0
1078138349_2,5.0
1078138349_3,2.0
1078138349_4,1.0
1078139052_1,1.0
1078139052_2,1.0
1078139052_3,4.0
1078139052_4,3.0
1078139445_1,2.0
1078140772_1,3.0
1078140772_2,0.0
1078140772_3,0.0
1078140772_4,0.0
1078141131_1,3.0
1078142519_1,0.0
1078142519_2,1.0
1078142519_3,1.0
1078142519_4,1.0
1078142765_1,0.0
1078142765_2,1.0
1078142765_3,1.0
1078142765_4,0.0
1078143046_1,2.0
1078143046_2,6.0
1078143046_3,2.0
1078143046_4,0.0
1078143425_1,3.0
1078143425_2,5.0
1078143425_3,0.0
1078143425_4,3.0
1078145817_1,3.0
1078145817_2,6.0
1078145817_3,3.0
1078145817_4,6.0
1078146155_1,4.0
1078146155_2,2.0
1078146155_3,1.0
1078146155_4,3.0
1078147120_1,8.0
1078147120_2,12.0
1078147120_3,10.0
1078148060_1,4.0
1078148060_2,2.0
1078148060_3,2.0
1078148060_4,2.0
1078149507_1,7.0
1078149507_2,8.0
1078149507_3,7.0
1078149507_4,1.0
1078149827_1,24.0
1078149827_2,24.0
1078149827_3,24.0
1078149827_4,25.0
1078149884_1,1.0
1078149884_2,6.0
1078149884_3,21.0
1078149884_4,20.0
1078149905_1,8.0
1078149905_2,6.0
1078149905_3,4.0
1078149905_4,9.0
1078150625_1,7.0
1078150625_2,5.0
1078150625_3,3.0
1078150625_4,2.0
1078150794_1,2.0
1078150794_2,4.0
1078150794_3,8.0
1078150794_4,5.0
1078151376_1,5.0
1078151376_2,0.0
1078151376_3,2.0
1078151376_4,5.0
1078152415_1,0.0
1078152415_2,0.0
1078152415_3,0.0
1078152415_4,0.0
1078152512_1,0.0
1078152512_2,0.0
1078152512_3,1.0
1078152512_4,0.0
1078152962_1,3.0
1078152962_2,4.0
1078152962_3,1.0
1078152962_4,1.0
1078153108_1,14.0
1078153108_2,9.0
1078153108_3,9.0
1078153108_4,5.0
1078153689_1,43.0
1078154107_1,4.0
1078154107_2,5.0
1078154107_3,15.0
1078154107_4,5.0
1078154150_1,4.0
1078154150_2,1.0
1078154150_3,3.0
1078154150_4,3.0
1078154276_1,7.0
1078154276_2,4.0
1078154276_3,5.0
1078154276_4,0.0
1078154596_1,3.0
1078154596_2,2.0
1078155620_1,0.0
1078155620_2,2.0
1078155620_3,2.0
1078155620_4,3.0
1078155843_1,5.0
1078155843_2,13.0
1078155843_3,14.0
1078155843_4,17.0
1078156099_1,1.0
1078156099_2,4.0
1078156099_3,0.0
1078156099_4,1.0
1078156217_1,1.0
1078156217_2,1.0
1078156217_3,0.0
1078156217_4,4.0
1078156352_1,9.0
1078156352_2,7.0
1078156352_3,3.0
1078156352_4,2.0
1078156459_1,2.0
1078156459_2,1.0
1078156459_3,0.0
1078156459_4,1.0
1078156667_1,16.0
1078156667_2,9.0
1078156667_3,9.0
1078156667_4,15.0
1078156686_1,5.0
1078156686_2,4.0
1078156686_3,3.0
1078156686_4,4.0
1078157216_1,2.0
1078157216_2,2.0
1078157216_3,2.0
1078157216_4,1.0
1078157308_1,3.0
1078157308_2,1.0
1078157308_3,1.0
1078157308_4,0.0
1078157860_1,3.0
1078157860_2,1.0
1078157860_3,0.0
1078157929_1,20.0
1078158248_1,4.0
1078158248_2,3.0
1078158248_3,2.0
1078158248_4,3.0
1078158404_1,11.0
1078158404_2,10.0
1078158404_3,9.0
1078158404_4,12.0
1078158461_1,5.0
1078158461_2,4.0
1078158461_3,5.0
1078158461_4,7.0
1078158947_1,0.0
1078158947_2,1.0
1078158947_3,2.0
1078158947_4,2.0
1078159010_1,2.0
1078159010_2,3.0
1078159010_3,2.0
1078159010_4,3.0
1078159698_1,3.0
1078159698_2,1.0
1078159698_3,6.0
1078159698_4,2.0
1078160405_1,7.0
1078160405_2,3.0
1078160405_3,3.0
1078160405_4,8.0
1078160410_1,15.0
1078160410_2,21.0
1078160410_3,16.0
1078160410_4,15.0
1078160521_1,7.0
1078160521_2,7.0
1078160521_3,7.0
1078160521_4,7.0
1078160797_1,2.0
1078160797_2,1.0
1078160797_3,4.0
1078160797_4,2.0
1078161419_1,1.0
1078161419_2,0.0
1078161419_3,3.0
1078161419_4,11.0
1078161665_1,2.0
1078161665_2,10.0
1078161665_3,12.0
1078161665_4,23.0
1078161684_1,20.0
1078161684_2,3.0
1078161684_3,8.0
1078161684_4,16.0
1078161840_1,2.0
1078161840_2,14.0
1078161840_3,45.0
1078161840_4,14.0
1078162174_1,3.0
1078162174_2,2.0
1078162174_3,0.0
1078162174_4,1.0
1078162437_1,1.0
1078162437_2,0.0
1078162437_3,0.0
1078162437_4,2.0
1078162631_1,3.0
1078162631_2,12.0
1078163213_1,5.0
1078163213_2,5.0
1078163213_3,2.0
1078163213_4,2.0
1078163396_1,2.0
1078163396_2,3.0
1078163396_3,2.0
1078163396_4,1.0
1078164075_1,2.0
1078164075_2,1.0
1078164075_3,2.0
1078164075_4,3.0
1078164551_1,2.0
1078164551_2,2.0
1078164551_3,6.0
1078164551_4,7.0
1078164624_1,2.0
1078164624_2,1.0
1078164624_3,47.0
1078164624_4,28.0
1078164658_1,3.0
