회사명,sum_rlt,휴폐업 여부
1098124026_3,3.0,0.0
1098124026_4,10.0,0.0
1098124083_1,7.0,0.0
1098124083_2,2.0,0.0
1098124083_3,2.0,0.0
1098124083_4,6.0,0.0
1098124889_1,14.0,0.0
1098124889_2,8.0,0.0
1098124889_3,6.0,0.0
1098124889_4,2.0,0.0
1098125501_1,1.0,0.0
1098125501_2,2.0,0.0
1098125501_3,3.0,0.0
1098125501_4,3.0,0.0
1098128100_1,2.0,0.0
1098128100_2,6.0,0.0
1098128100_3,4.0,0.0
1098128100_4,0.0,0.0
1098129813_1,36.0,0.0
1098129813_2,33.0,0.0
1098129813_3,34.0,0.0
1098129813_4,36.0,0.0
1098130528_1,4.0,0.0
1098130528_2,2.0,0.0
1098130528_3,0.0,0.0
1098130528_4,0.0,0.0
1098132545_1,2.0,0.0
1098132545_2,5.0,0.0
1098132545_3,3.0,0.0
1098132545_4,1.0,0.0
1098135028_1,1.0,0.0
1098135028_2,1.0,0.0
1098135028_3,0.0,0.0
1098135144_1,12.0,0.0
1098135144_2,4.0,0.0
1098135144_3,4.0,0.0
1098135144_4,6.0,0.0
1098135222_1,1.0,0.0
1098135222_2,1.0,0.0
1098135222_3,2.0,0.0
1098135222_4,4.0,0.0
1098136070_1,2.0,0.0
1098136070_2,1.0,0.0
1098136070_3,2.0,0.0
1098136070_4,2.0,0.0
1098137201_1,1.0,0.0
1098137201_2,3.0,0.0
1098137201_3,2.0,0.0
1098137201_4,3.0,0.0
1098137496_1,7.0,0.0
1098137496_2,7.0,0.0
1098137496_3,4.0,0.0
1098137496_4,4.0,0.0
1098137588_1,2.0,0.0
1098137588_2,2.0,0.0
1098137588_3,3.0,0.0
1098137588_4,3.0,0.0
1098138501_1,1.0,0.0
1098138501_2,2.0,0.0
1098138501_3,3.0,0.0
1098138501_4,6.0,0.0
1098139795_1,3.0,0.0
1098139795_2,9.0,0.0
1098139795_3,1.0,0.0
1098139795_4,3.0,0.0
1098140007_1,3.0,0.0
1098140007_2,6.0,0.0
1098140007_3,3.0,0.0
1098140007_4,2.0,0.0
1098140370_1,9.0,0.0
1098140370_2,4.0,0.0
1098140370_3,5.0,0.0
1098140370_4,7.0,0.0
1098143737_1,2.0,0.0
1098143737_2,3.0,0.0
1098143737_3,2.0,0.0
1098143737_4,1.0,0.0
1098143760_1,3.0,0.0
1098144279_1,3.0,0.0
1098144279_2,5.0,0.0
1098144279_3,3.0,0.0
1098144279_4,3.0,0.0
1098144338_1,7.0,0.0
1098144338_2,11.0,0.0
1098144338_3,10.0,0.0
1098144338_4,15.0,0.0
1098145055_1,3.0,0.0
1098145055_2,7.0,0.0
1098145055_3,6.0,0.0
1098145055_4,8.0,0.0
1098145088_1,1.0,0.0
1098145088_2,8.0,0.0
1098145088_3,0.0,0.0
1098145088_4,0.0,0.0
1098145190_1,7.0,0.0
1098145190_2,6.0,0.0
1098145190_3,2.0,0.0
1098145190_4,22.0,0.0
1098146447_1,4.0,0.0
1098146447_2,1.0,0.0
1098146447_3,1.0,0.0
1098146447_4,1.0,0.0
1098146622_1,5.0,0.0
1098146622_2,5.0,0.0
1098146622_3,1.0,0.0
1098146622_4,0.0,0.0
1098146883_1,1.0,0.0
1098146883_2,3.0,0.0
1098146883_3,5.0,0.0
1098147320_1,4.0,0.0
1098147320_2,5.0,0.0
1098147320_3,7.0,0.0
1098147320_4,6.0,0.0
1098147320_5,3.0,0.0
1098147484_1,13.0,0.0
1098147484_2,10.0,0.0
1098147484_3,9.0,0.0
1098147714_1,30.0,0.0
1098148881_1,8.0,0.0
1098148881_2,5.0,0.0
1098148881_3,18.0,0.0
1098148881_4,17.0,0.0
1098150510_1,25.0,0.0
1098150510_2,24.0,0.0
1098150510_3,25.0,0.0
1098150510_4,25.0,0.0
1098150539_1,4.0,0.0
1098150539_2,3.0,0.0
1098150539_3,5.0,0.0
1098150539_4,4.0,0.0
1098150747_1,3.0,0.0
1098151090_1,2.0,0.0
1098151090_2,6.0,0.0
1098151090_3,13.0,0.0
1098151090_4,6.0,0.0
1098151877_1,35.0,0.0
1098152594_1,3.0,0.0
1098152594_2,4.0,0.0
1098152594_3,2.0,0.0
1098152594_4,6.0,0.0
1098152594_5,8.0,0.0
1098154215_1,1.0,0.0
1098154215_2,0.0,0.0
1098154215_3,1.0,0.0
1098154215_4,0.0,0.0
1098154438_1,4.0,0.0
1098154438_2,0.0,0.0
1098154438_3,3.0,0.0
1098154438_4,0.0,0.0
1098154535_1,15.0,0.0
1098154535_2,7.0,0.0
1098154914_1,6.0,0.0
1098154914_2,5.0,0.0
1098154914_3,10.0,0.0
1098154914_4,6.0,0.0
1098155096_1,0.0,0.0
1098155096_2,2.0,0.0
1098155096_3,2.0,0.0
1098155096_4,1.0,0.0
1098156396_1,2.0,0.0
1098156396_2,2.0,0.0
1098156396_3,2.0,0.0
1098156396_4,3.0,0.0
1098157037_1,12.0,0.0
1098157037_2,12.0,0.0
1098157037_3,16.0,0.0
1098157037_4,10.0,0.0
1098157115_1,3.0,0.0
1098157115_2,3.0,0.0
1098157115_3,2.0,0.0
1098157115_4,2.0,0.0
1098157492_1,9.0,0.0
1098157492_2,3.0,0.0
1098157492_3,7.0,0.0
1098157492_4,0.0,0.0
1098157492_5,6.0,0.0
1098157605_1,5.0,0.0
1098157605_2,3.0,0.0
1098157605_3,1.0,0.0
1098157605_4,1.0,0.0
1098158322_1,0.0,0.0
1098158322_2,10.0,0.0
1098158322_3,8.0,0.0
1098158322_4,2.0,0.0
1098158545_1,1.0,0.0
1098158545_2,1.0,0.0
1098158545_3,1.0,0.0
1098158545_4,1.0,0.0
1098159151_1,1.0,0.0
1098159151_2,2.0,0.0
1098159151_3,2.0,0.0
1098159151_4,1.0,0.0
1098159637_1,0.0,0.0
1098159637_2,1.0,0.0
1098159637_3,1.0,0.0
1098159637_4,1.0,0.0
1098160298_1,0.0,0.0
1098160298_2,1.0,0.0
1098160298_3,1.0,0.0
1098160298_4,0.0,0.0
1098160342_1,9.0,0.0
1098160342_2,3.0,0.0
1098160342_3,11.0,0.0
1098160342_4,38.0,0.0
1098161190_1,5.0,0.0
1098161190_2,5.0,0.0
1098161190_3,5.0,0.0
1098161190_4,3.0,0.0
1098161278_1,3.0,0.0
1098161278_2,1.0,0.0
1098161278_3,1.0,0.0
1098161278_4,4.0,0.0
1098161297_1,1.0,0.0
1098161297_2,0.0,0.0
1098161297_3,1.0,0.0
1098161297_4,0.0,0.0
1098161657_1,3.0,0.0
1098161657_2,1.0,0.0
1098161657_3,2.0,0.0
1098161657_4,2.0,0.0
1098161813_1,4.0,0.0
1098161813_2,1.0,0.0
1098161813_3,2.0,0.0
1098161813_4,3.0,0.0
1098163596_1,5.0,0.0
1098163596_2,7.0,0.0
1098163596_3,6.0,0.0
1098163596_4,6.0,0.0
1098164260_1,5.0,0.0
1098164260_2,6.0,0.0
1098164407_1,5.0,0.0
1098164407_2,6.0,0.0
1098164407_3,2.0,0.0
1098164407_4,5.0,0.0
1098164708_1,6.0,0.0
1098164708_2,9.0,0.0
1098164708_3,1.0,0.0
1098164708_4,2.0,0.0
1098164988_1,8.0,0.0
1098164988_2,5.0,0.0
1098164988_3,1.0,0.0
1098164988_4,0.0,0.0
1098168984_1,1.0,0.0
1098168984_2,5.0,0.0
1098168984_3,6.0,0.0
1098168984_4,6.0,0.0
1098169421_1,0.0,0.0
1098169421_2,0.0,0.0
1098169421_3,1.0,0.0
1098169421_4,0.0,0.0
1098169775_1,3.0,0.0
1098169775_2,1.0,0.0
1098169775_3,4.0,0.0
1098169775_4,6.0,0.0
1098170175_1,20.0,0.0
1098170175_2,18.0,0.0
1098170175_3,16.0,0.0
1098170175_4,13.0,0.0
1098171058_1,5.0,0.0
1098171058_2,2.0,0.0
1098171058_3,0.0,0.0
1098171058_4,7.0,0.0
1098171306_1,38.0,0.0
1098172173_1,3.0,0.0
1098172173_2,4.0,0.0
1098172173_3,3.0,0.0
1098172173_4,4.0,0.0
1098172474_1,11.0,0.0
1098172474_2,13.0,0.0
1098172474_3,33.0,0.0
1098173212_1,0.0,0.0
1098173212_2,4.0,0.0
1098173212_3,3.0,0.0
1098173212_4,0.0,0.0
1098173231_1,0.0,0.0
1098173231_2,6.0,0.0
1098173231_3,4.0,0.0
1098173231_4,4.0,0.0
1098173814_1,2.0,0.0
1098173814_2,3.0,0.0
1098173814_3,4.0,0.0
1098173814_4,8.0,0.0
1098174676_1,4.0,0.0
1098174676_2,3.0,0.0
1098174676_3,0.0,0.0
1098174676_4,1.0,0.0
1098175660_1,3.0,0.0
1098175660_2,1.0,0.0
1098175660_3,0.0,0.0
1098175660_4,4.0,0.0
1098176499_1,20.0,0.0
1098176499_2,20.0,0.0
1098176499_3,0.0,0.0
1098176499_4,3.0,0.0
1098178541_1,5.0,0.0
1098178541_2,4.0,0.0
1098178541_3,4.0,0.0
1098178541_4,1.0,0.0
1098179083_1,4.0,0.0
1098179083_2,2.0,0.0
1098179083_3,1.0,0.0
1098179083_4,1.0,0.0
1098179841_1,4.0,0.0
1098179841_2,2.0,0.0
1098179841_3,4.0,0.0
1098179841_4,2.0,0.0
1098180936_1,1.0,0.0
1098180936_2,2.0,0.0
1098180936_3,7.0,0.0
1098180936_4,12.0,0.0
1098181008_1,15.0,0.0
1098181293_1,4.0,0.0
1098181293_2,8.0,0.0
1098181293_3,7.0,0.0
1098181648_1,1.0,0.0
1098181648_2,0.0,0.0
1098181648_3,3.0,0.0
1098181648_4,1.0,0.0
1098182633_1,1.0,0.0
1098182633_2,3.0,0.0
1098182633_3,0.0,0.0
1098182633_4,0.0,0.0
1098183189_1,1.0,0.0
1098183189_2,4.0,0.0
1098183189_3,1.0,0.0
1098183189_4,1.0,0.0
1098183286_1,6.0,0.0
1098183286_2,8.0,0.0
1098183286_3,3.0,0.0
1098183286_4,2.0,0.0
1098183404_1,22.0,0.0
1098183404_2,16.0,0.0
1098183404_3,8.0,0.0
1098183404_4,22.0,0.0
1098183914_1,3.0,0.0
1098183914_2,1.0,0.0
1098183914_3,3.0,0.0
1098183914_4,1.0,0.0
1098184102_1,5.0,0.0
1098184102_2,6.0,0.0
1098184102_3,5.0,0.0
1098184102_4,12.0,0.0
1098184169_1,1.0,0.0
1098184169_2,3.0,0.0
1098184169_3,9.0,0.0
1098184169_4,0.0,0.0
1098184742_1,5.0,0.0
1098184742_2,5.0,0.0
1098184742_3,3.0,0.0
1098184742_4,1.0,0.0
1098185421_1,6.0,0.0
1098187225_1,1.0,0.0
1098187225_2,10.0,0.0
1098187225_3,11.0,0.0
1098187225_4,10.0,0.0
1098189183_1,7.0,0.0
1098189368_1,4.0,0.0
1098189368_2,4.0,0.0
1098189368_3,5.0,0.0
1098189368_4,1.0,0.0
1098189674_1,4.0,0.0
1098189674_2,6.0,0.0
1098190695_1,0.0,0.0
1098190695_2,1.0,0.0
1098190695_3,0.0,0.0
1098190695_4,0.0,0.0
1098192408_1,7.0,0.0
1098192408_2,5.0,0.0
1098192408_3,11.0,0.0
1098192408_4,29.0,0.0
1098192640_1,40.0,0.0
1098195778_1,12.0,0.0
1098195778_2,15.0,0.0
1098196097_1,5.0,0.0
1098196097_2,3.0,0.0
1098196097_3,1.0,0.0
1098196156_1,5.0,0.0
1098196156_2,5.0,0.0
1098196156_3,4.0,0.0
1098196156_4,4.0,0.0
1098198023_1,14.0,0.0
1098198023_2,12.0,0.0
1098198362_1,2.0,0.0
1098198362_2,0.0,0.0
1098198362_3,3.0,0.0
1098198362_4,1.0,0.0
1098198455_1,4.0,0.0
1098198455_2,5.0,0.0
1098198455_3,0.0,0.0
1098198455_4,2.0,0.0
1098199527_1,0.0,0.0
1098504033_1,3.0,0.0
1098508460_1,3.0,0.0
1098509469_1,3.0,0.0
1098511344_1,0.0,0.0
1098511382_1,0.0,0.0
1098511397_1,0.0,0.0
1098511403_1,0.0,0.0
1098511418_1,0.0,0.0
1098511422_1,0.0,0.0
1098512417_1,11.0,0.0
1098513959_1,2.0,0.0
1098517557_1,6.0,0.0
1098517557_2,2.0,0.0
1098519953_1,3.0,0.0
1098521731_1,4.0,0.0
1098523189_1,9.0,0.0
1098526250_1,21.0,0.0
1098526639_1,29.0,0.0
1098528068_1,18.0,0.0
1098528068_2,16.0,0.0
1098529219_1,25.0,0.0
1098536272_1,1.0,0.0
1098536286_1,19.0,0.0
1098539944_1,50.0,0.0
1098539944_2,37.0,0.0
1098541023_1,0.0,0.0
1098542003_1,1.0,0.0
1098542003_2,1.0,0.0
1098543341_1,1.0,0.0
1098544689_1,2.0,0.0
1098600806_1,4.0,0.0
1098600806_2,7.0,0.0
1098600806_3,6.0,0.0
1098600806_4,5.0,0.0
1098600859_1,5.0,0.0
1098600859_2,10.0,0.0
1098600859_3,1.0,0.0
1098600859_4,1.0,0.0
1098600863_1,11.0,0.0
1098600863_2,6.0,0.0
1098600863_3,6.0,0.0
1098600863_4,10.0,0.0
1098600941_1,2.0,0.0
1098600941_2,1.0,0.0
1098600941_3,0.0,0.0
1098600941_4,1.0,0.0
1098601367_1,5.0,0.0
1098601367_2,1.0,0.0
1098601367_3,3.0,0.0
1098601367_4,2.0,0.0
1098601431_1,2.0,0.0
1098601431_2,0.0,0.0
1098601431_3,2.0,0.0
1098601431_4,0.0,0.0
1098601824_1,13.0,0.0
1098601824_2,19.0,0.0
1098604234_1,2.0,0.0
1098604234_2,3.0,0.0
1098604234_3,1.0,0.0
1098604234_4,0.0,0.0
1098607226_1,5.0,0.0
1098607226_2,4.0,0.0
1098607226_3,4.0,0.0
1098607226_4,1.0,0.0
1098607361_1,12.0,0.0
1098607361_2,10.0,0.0
1098607361_3,8.0,0.0
1098607361_4,10.0,0.0
1098607624_1,2.0,0.0
1098607624_2,2.0,0.0
1098607624_3,2.0,0.0
1098607624_4,4.0,0.0
1098607755_1,53.0,0.0
1098607755_2,51.0,0.0
1098607755_3,24.0,0.0
1098607755_4,19.0,0.0
1098608147_1,14.0,0.0
1098608531_1,20.0,0.0
1098608680_1,14.0,0.0
1098608680_2,1.0,0.0
1098608680_3,0.0,0.0
1098610454_1,10.0,0.0
1098610454_2,7.0,0.0
1098610454_3,7.0,0.0
1098610454_4,6.0,0.0
1098610570_1,5.0,0.0
1098610570_2,5.0,0.0
1098610570_3,8.0,0.0
1098610570_4,1.0,0.0
1098610925_1,2.0,0.0
1098610925_2,1.0,0.0
1098610925_3,1.0,0.0
1098610925_4,3.0,0.0
1098611375_1,10.0,0.0
1098611375_2,8.0,0.0
1098611375_3,9.0,0.0
1098611375_4,6.0,0.0
1098611467_1,2.0,0.0
1098611467_2,13.0,0.0
1098611467_3,1.0,0.0
1098611467_4,3.0,0.0
1098611564_1,6.0,0.0
1098611564_2,2.0,0.0
1098611564_3,6.0,0.0
1098611564_4,5.0,0.0
1098611657_1,68.0,0.0
1098613112_1,2.0,0.0
1098613112_2,4.0,0.0
1098613112_3,7.0,0.0
1098613112_4,8.0,0.0
1098613150_1,10.0,0.0
1098614111_1,20.0,0.0
1098615804_1,11.0,0.0
1098615804_2,16.0,0.0
1098615804_3,6.0,0.0
1098615804_4,15.0,0.0
1098617175_1,9.0,0.0
1098617175_2,6.0,0.0
1098617175_3,7.0,0.0
1098617175_4,10.0,0.0
1098617286_1,59.0,0.0
1098617286_2,59.0,0.0
1098618155_1,20.0,0.0
1098618155_2,21.0,0.0
1098618155_3,24.0,0.0
1098618155_4,19.0,0.0
1098619493_1,3.0,0.0
1098619611_1,57.0,0.0
1098619611_2,6.0,0.0
1098619611_3,15.0,0.0
1098619611_4,1.0,0.0
1098619926_1,34.0,0.0
1098619926_2,9.0,0.0
1098619926_3,0.0,0.0
1098619926_4,3.0,0.0
1098620253_1,14.0,0.0
1098620253_2,10.0,0.0
1098620928_1,3.0,0.0
1098620928_2,3.0,0.0
1098620928_3,2.0,0.0
1098620928_4,7.0,0.0
1098621422_1,3.0,0.0
1098621422_2,6.0,0.0
1098621422_3,5.0,0.0
1098621422_4,11.0,0.0
1098623094_1,2.0,0.0
1098623094_2,3.0,0.0
1098623094_3,3.0,0.0
1098623094_4,0.0,0.0
1098623454_1,3.0,0.0
1098623454_2,2.0,0.0
1098623454_3,1.0,0.0
1098623454_4,1.0,0.0
1098623847_1,6.0,0.0
1098624278_1,20.0,0.0
1098624278_2,9.0,0.0
1098627125_1,0.0,0.0
1098627125_2,1.0,0.0
1098627125_3,1.0,0.0
1098627125_4,9.0,0.0
1098627182_1,0.0,0.0
1098627182_2,5.0,0.0
1098627182_3,7.0,0.0
1098627182_4,6.0,0.0
1098627576_1,2.0,0.0
1098627576_2,10.0,0.0
1098627576_3,1.0,0.0
1098627576_4,3.0,0.0
1098628240_1,35.0,0.0
1098628537_1,11.0,0.0
1098629292_1,22.0,0.0
1098629292_2,20.0,0.0
1098629481_1,36.0,0.0
1098629711_1,18.0,0.0
1098629711_2,40.0,0.0
1098629730_1,8.0,0.0
1098629730_2,11.0,0.0
1098629730_3,6.0,0.0
1098629730_4,5.0,0.0
1098630300_1,7.0,0.0
1098630300_2,7.0,0.0
1098630300_3,8.0,0.0
1098630300_4,5.0,0.0
1098630917_1,8.0,0.0
1098630917_2,6.0,0.0
1098630917_3,6.0,0.0
1098630917_4,18.0,0.0
1098631667_1,2.0,0.0
1098631667_2,8.0,0.0
1098631667_3,0.0,0.0
1098631667_4,1.0,0.0
1098631876_1,14.0,0.0
1098631876_2,1.0,0.0
1098631876_3,17.0,0.0
1098631876_4,3.0,0.0
1098632180_1,4.0,0.0
1098632180_2,26.0,0.0
1098632180_3,10.0,0.0
1098632180_4,8.0,0.0
1098632327_1,4.0,0.0
1098632327_2,3.0,0.0
1098632327_3,3.0,0.0
1098632327_4,2.0,0.0
1098632332_1,2.0,0.0
1098632332_2,1.0,0.0
1098632332_3,1.0,0.0
1098632332_4,0.0,0.0
1098632609_1,12.0,0.0
1098632609_2,9.0,0.0
1098632609_3,5.0,0.0
1098632609_4,2.0,0.0
1098634136_1,1.0,0.0
1098634553_1,1.0,0.0
1098634553_2,2.0,0.0
1098634553_3,2.0,0.0
1098634553_4,2.0,0.0
1098634650_1,38.0,0.0
1098635038_1,2.0,0.0
1098635038_2,4.0,0.0
1098635038_3,0.0,0.0
1098635362_1,3.0,0.0
1098635362_2,2.0,0.0
1098635362_3,2.0,0.0
1098635362_4,1.0,0.0
1098635509_1,8.0,0.0
1098635509_2,7.0,0.0
1098635509_3,4.0,0.0
1098635509_4,5.0,0.0
1098636056_1,22.0,0.0
1098636056_2,3.0,0.0
1098636056_3,8.0,0.0
1098636056_4,2.0,0.0
1098636089_1,21.0,0.0
1098636089_2,18.0,0.0
1098636089_3,10.0,0.0
1098636089_4,8.0,0.0
1098636323_1,2.0,0.0
1098636323_2,1.0,0.0
1098636323_3,0.0,0.0
1098636323_4,4.0,0.0
1098637282_1,12.0,0.0
1098637282_2,7.0,0.0
1098637282_3,29.0,0.0
1098637282_4,22.0,0.0
1098637716_1,6.0,0.0
1098637716_2,2.0,0.0
1098637716_3,3.0,0.0
1098638092_1,1.0,0.0
1098638092_2,16.0,0.0
1098638092_3,9.0,0.0
1098639204_1,12.0,0.0
1098639204_2,11.0,0.0
1098639204_3,11.0,0.0
1098639204_4,12.0,0.0
1098640211_1,38.0,0.0
1098640211_2,21.0,0.0
1098642941_1,4.0,0.0
1098642941_2,7.0,0.0
1098642941_3,3.0,0.0
1098642941_4,3.0,0.0
1098643237_1,2.0,0.0
1098643237_2,2.0,0.0
1098643237_3,2.0,0.0
1098643237_4,1.0,0.0
1098643256_1,1.0,0.0
1098643256_2,1.0,0.0
1098643256_3,0.0,0.0
1098643256_4,6.0,0.0
1098643824_1,14.0,0.0
1098643824_2,6.0,0.0
1098643824_3,16.0,0.0
1098648192_1,9.0,0.0
1098650494_1,1.0,0.0
1098650494_2,4.0,0.0
1098650494_3,2.0,0.0
1098650494_4,2.0,0.0
1098651061_1,7.0,0.0
1098651061_2,3.0,0.0
1098651061_3,10.0,0.0
1098651061_4,10.0,0.0
1098652298_1,1.0,0.0
1098652298_2,5.0,0.0
1098652298_3,5.0,0.0
1098652298_4,7.0,0.0
1098652736_1,8.0,0.0
1098652736_2,58.0,0.0
1098654020_1,7.0,0.0
1098654087_1,6.0,0.0
1098654087_2,6.0,0.0
1098654087_3,7.0,0.0
1098654087_4,5.0,0.0
1098654850_1,22.0,0.0
1098654850_2,10.0,0.0
1098654850_3,3.0,0.0
1098654850_4,16.0,0.0
1098655733_1,0.0,0.0
1098655733_2,2.0,0.0
1098655733_3,1.0,0.0
1098655897_1,4.0,0.0
1098655897_2,1.0,0.0
1098700079_1,21.0,0.0
1098701762_1,54.0,0.0
1098701762_2,13.0,0.0
1098701762_3,11.0,0.0
1098800120_1,2.0,0.0
1098800120_2,0.0,0.0
1098800120_3,0.0,0.0
1098800120_4,5.0,0.0
1108100188_1,8.0,0.0
1108100188_2,4.0,0.0
1108100188_3,4.0,0.0
1108100188_4,2.0,0.0
1108101682_1,6.0,0.0
1108101682_2,7.0,0.0
1108101682_3,7.0,0.0
1108101682_4,7.0,0.0
1108102167_1,9.0,0.0
1108102167_2,7.0,0.0
1108102167_3,7.0,0.0
1108102570_1,1.0,0.0
1108102570_2,4.0,0.0
1108102570_3,3.0,0.0
1108102570_4,4.0,0.0
1108103074_1,7.0,0.0
1108103074_2,5.0,0.0
1108103074_3,1.0,0.0
1108103360_1,6.0,0.0
1108103360_2,5.0,0.0
1108103360_3,5.0,0.0
1108105204_1,2.0,0.0
1108105204_2,2.0,0.0
1108105204_3,1.0,0.0
1108105204_4,1.0,0.0
1108107779_1,6.0,0.0
1108107779_2,2.0,0.0
1108107779_3,4.0,0.0
1108107779_4,5.0,0.0
1108107992_1,4.0,0.0
1108107992_2,2.0,0.0
1108107992_3,1.0,0.0
1108107992_4,1.0,0.0
1108111875_1,10.0,0.0
1108111875_2,8.0,0.0
1108111875_3,4.0,0.0
1108111875_4,0.0,0.0
1108117530_1,28.0,0.0
1108117530_2,30.0,0.0
1108117530_3,21.0,0.0
1108117530_4,15.0,0.0
1108118320_1,2.0,0.0
1108118320_2,2.0,0.0
1108118320_3,2.0,0.0
1108120812_1,17.0,0.0
1108120812_2,15.0,0.0
1108120812_3,6.0,0.0
1108120812_4,3.0,0.0
1108122052_1,0.0,0.0
1108122052_2,3.0,0.0
1108122052_3,1.0,0.0
1108122052_4,1.0,0.0
1108123008_1,9.0,0.0
1108123008_2,9.0,0.0
1108123008_3,6.0,0.0
1108123008_4,3.0,0.0
1108123615_1,11.0,0.0
1108123615_2,5.0,0.0
1108123615_3,5.0,0.0
1108123615_4,6.0,0.0
1108124818_1,6.0,0.0
1108124818_2,2.0,0.0
1108124818_3,1.0,0.0
1108124818_4,2.0,0.0
1108124986_1,7.0,0.0
1108124986_2,0.0,0.0
1108124986_3,3.0,0.0
1108124986_4,3.0,0.0
1108124986_5,0.0,0.0
1108125909_1,1.0,0.0
1108125909_2,1.0,0.0
1108125909_3,0.0,0.0
1108125909_4,1.0,0.0
1108126266_1,45.0,0.0
1108126266_2,5.0,0.0
1108126266_3,5.0,0.0
1108126266_4,7.0,0.0
1108127659_1,5.0,0.0
1108127659_2,5.0,0.0
1108127659_3,1.0,0.0
1108127659_4,2.0,0.0
1108128172_1,12.0,0.0
1108128172_2,12.0,0.0
1108128172_3,12.0,0.0
1108128212_1,3.0,0.0
1108128212_2,8.0,0.0
1108128212_3,2.0,0.0
1108128212_4,3.0,0.0
1108129341_1,2.0,0.0
1108129341_2,2.0,0.0
1108129341_3,2.0,0.0
1108129341_4,2.0,0.0
1108129341_5,2.0,0.0
1108130120_1,6.0,0.0
1108130120_2,1.0,0.0
1108130120_3,5.0,0.0
1108130120_4,7.0,0.0
1108130135_1,20.0,0.0
1108130135_2,20.0,0.0
1108130135_3,20.0,0.0
1108130135_4,19.0,0.0
1108130251_1,10.0,0.0
1108130251_2,5.0,0.0
1108130251_3,6.0,0.0
1108130251_4,4.0,0.0
1108130950_1,6.0,0.0
1108130950_2,8.0,0.0
1108130950_3,8.0,0.0
1108130950_4,10.0,0.0
1108130983_1,5.0,0.0
1108130983_2,4.0,0.0
1108130983_3,0.0,0.0
1108130983_4,3.0,0.0
1108131395_1,4.0,0.0
1108131395_2,4.0,0.0
1108131395_3,4.0,0.0
1108131395_4,10.0,0.0
1108131416_1,9.0,0.0
1108131416_2,28.0,0.0
1108131416_3,15.0,0.0
1108131416_4,5.0,0.0
1108131565_1,1.0,0.0
1108131565_2,1.0,0.0
1108131565_3,3.0,0.0
1108131565_4,3.0,0.0
1108131639_1,1.0,0.0
1108131639_2,3.0,0.0
1108131639_3,17.0,0.0
1108131639_4,16.0,0.0
1108132211_1,2.0,0.0
1108132211_2,2.0,0.0
1108132211_3,0.0,0.0
1108132211_4,0.0,0.0
1108132720_1,11.0,0.0
1108132720_2,11.0,0.0
1108132720_3,16.0,0.0
1108132720_4,14.0,0.0
1108132899_1,1.0,0.0
1108132899_2,1.0,0.0
1108132899_3,2.0,0.0
1108132899_4,2.0,0.0
1108132943_1,0.0,0.0
1108132943_2,0.0,0.0
1108132943_3,1.0,0.0
1108132943_4,0.0,0.0
1108133092_1,9.0,0.0
1108133092_2,7.0,0.0
1108133092_3,4.0,0.0
1108133092_4,5.0,0.0
1108133452_1,16.0,0.0
1108133452_2,18.0,0.0
1108133452_3,15.0,0.0
1108133452_4,19.0,0.0
1108133831_1,4.0,0.0
1108133831_2,4.0,0.0
1108133831_3,10.0,0.0
1108133831_4,3.0,0.0
1108134015_1,8.0,0.0
1108134015_2,3.0,0.0
1108134015_3,4.0,0.0
1108134015_4,2.0,0.0
1108134126_1,12.0,0.0
1108134126_2,12.0,0.0
1108134126_3,6.0,0.0
1108134126_4,12.0,0.0
1108134126_5,12.0,0.0
1108134126_6,5.0,0.0
1108134126_7,12.0,0.0
1108134126_8,12.0,0.0
1108134126_9,16.0,0.0
1108134126_10,8.0,0.0
1108134204_1,1.0,0.0
1108134204_2,0.0,0.0
1108134204_3,0.0,0.0
1108134204_4,0.0,0.0
1108135033_1,8.0,0.0
1108135033_2,9.0,0.0
1108135386_1,6.0,0.0
1108135386_2,4.0,0.0
1108135386_3,7.0,0.0
1108135386_4,6.0,0.0
1108135542_1,1.0,0.0
1108135542_2,0.0,0.0
1108135542_3,0.0,0.0
1108135542_4,3.0,0.0
1108137628_1,21.0,0.0
1108137628_2,17.0,0.0
1108137628_3,4.0,0.0
1108137628_4,1.0,0.0
1108138312_1,3.0,0.0
1108138312_2,4.0,0.0
1108138312_3,3.0,0.0
1108138312_4,2.0,0.0
1108138312_5,4.0,0.0
1108138971_1,4.0,0.0
1108138971_2,1.0,0.0
1108138971_3,0.0,0.0
1108138971_4,2.0,0.0
1108139344_1,12.0,0.0
1108139344_2,13.0,0.0
1108139344_3,25.0,0.0
1108139344_4,26.0,0.0
1108139892_1,4.0,0.0
1108139892_2,8.0,0.0
1108139892_3,3.0,0.0
1108139892_4,0.0,0.0
1108139999_1,0.0,0.0
1108139999_2,1.0,0.0
1108139999_3,0.0,0.0
1108139999_4,11.0,0.0
1108140268_1,2.0,0.0
1108140268_2,4.0,0.0
1108140268_3,4.0,0.0
1108140268_4,3.0,0.0
1108141272_1,17.0,0.0
1108141272_2,5.0,0.0
1108141272_3,12.0,0.0
1108141272_4,10.0,0.0
1108141272_5,9.0,0.0
1108143173_1,11.0,0.0
1108143173_2,10.0,0.0
1108143173_3,6.0,0.0
1108143173_4,5.0,0.0
1108143208_1,0.0,0.0
1108143208_2,1.0,0.0
1108143208_3,1.0,0.0
1108143208_4,0.0,0.0
1108144172_1,0.0,0.0
1108144172_2,2.0,0.0
1108144172_3,22.0,0.0
1108144172_4,3.0,0.0
1108144186_1,5.0,0.0
1108144186_2,6.0,0.0
